index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6217,463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
1563,460009,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6,B
1931,465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
4690,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
5007,462300,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
6974,461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
1969,462886,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6,D
5652,465734,Male,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_1,A
2204,459450,Male,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_6,A
6558,463608,Male,Yes,25,Yes,,,Low,,Cat_7,A
90,467434,Male,No,39,Yes,Entertainment,0.0,Low,3.0,Cat_1,B
5312,465708,Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3,C
7334,466688,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
1257,465804,Female,Yes,68,No,Engineer,0.0,Low,1.0,Cat_4,A
2064,466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4,A
5577,461815,Male,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_3,B
5030,462397,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
3048,466479,Male,Yes,52,Yes,Artist,,Average,3.0,Cat_6,C
7874,459524,Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,C
5910,459410,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,B
2048,461192,Female,Yes,46,Yes,Artist,,High,,Cat_6,C
1337,463656,Male,Yes,53,Yes,Doctor,0.0,Low,3.0,Cat_6,A
1115,465197,Female,Yes,57,Yes,Artist,0.0,High,4.0,Cat_6,C
3547,467618,Male,No,26,No,Doctor,6.0,Low,2.0,Cat_6,D
3049,460122,Female,No,41,No,Artist,0.0,Low,1.0,Cat_6,A
7678,460824,Male,Yes,66,Yes,,0.0,Low,2.0,Cat_2,B
5934,465182,Female,No,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
4248,459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
4796,460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
6151,467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
2055,460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3,A
5824,462086,Male,No,41,Yes,Doctor,4.0,Low,2.0,Cat_6,B
5061,467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,B
2157,461603,Male,No,39,Yes,Artist,,Low,1.0,Cat_6,C
2928,462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
3619,466803,Female,,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
3279,467450,Male,Yes,81,No,Executive,9.0,High,2.0,Cat_6,C
4175,467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,B
2831,464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6,A
2649,467525,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
338,460255,Female,No,38,Yes,Doctor,14.0,Low,1.0,Cat_6,A
6470,459279,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,C
6113,464698,Male,Yes,82,Yes,Lawyer,0.0,Low,,Cat_4,A
1548,463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,D
6060,458994,Male,Yes,38,Yes,Healthcare,8.0,Average,4.0,Cat_6,C
7537,459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,B
2731,465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,B
1098,465458,Female,Yes,84,Yes,Artist,1.0,High,2.0,Cat_6,A
308,464767,Female,Yes,53,No,Engineer,8.0,Average,4.0,Cat_4,B
6965,462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C
4628,464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
7561,459942,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,B
1362,460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,D
5353,467651,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
7931,459504,Male,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
5331,466257,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
2443,459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,C
6838,465860,Female,,31,Yes,Doctor,1.0,Low,3.0,Cat_6,B
5529,462844,Female,Yes,30,No,Engineer,0.0,Average,2.0,Cat_6,D
5691,464159,Female,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_4,B
2447,460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,D
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
5309,460850,Female,Yes,61,No,Engineer,0.0,Low,1.0,Cat_6,B
1038,467549,Male,Yes,61,Yes,Entertainment,11.0,Average,3.0,Cat_6,A
5343,465868,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,D
7851,467705,Male,Yes,33,Yes,Artist,,Low,2.0,Cat_6,A
1522,460902,Male,No,38,Yes,Executive,1.0,Low,3.0,Cat_6,A
6483,465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
3935,462022,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_3,B
7185,460985,Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Cat_6,C
3218,463948,Male,Yes,39,No,Executive,2.0,High,5.0,Cat_6,B
5874,465360,Female,Yes,49,Yes,Artist,1.0,Average,2.0,Cat_6,C
787,466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B
1618,462887,Female,Yes,42,No,Engineer,1.0,Low,3.0,Cat_6,A
6368,466580,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_7,D
1264,459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6,B
6321,460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6,B
1191,461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,B
667,464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,A
7888,460932,Female,No,32,Yes,Doctor,8.0,Low,1.0,Cat_6,D
3193,461496,Male,Yes,47,Yes,Homemaker,,Low,1.0,Cat_6,B
5915,463849,Female,Yes,35,No,Artist,0.0,Low,2.0,Cat_6,B
7559,461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C
2439,465872,Female,No,33,Yes,Engineer,10.0,Low,1.0,Cat_6,A
1733,459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6,C
6574,460648,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,D
7839,461446,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
3669,464245,Female,Yes,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,A
6565,465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
1108,467952,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
5062,466202,Male,Yes,49,Yes,Artist,9.0,Average,2.0,Cat_6,C
5566,466282,Male,Yes,31,Yes,Healthcare,9.0,Low,,Cat_6,A
6604,461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,D
1585,459204,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6,B
1164,461086,Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3,D
3900,467508,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,B
2460,467589,Male,No,33,No,Entertainment,1.0,Low,1.0,Cat_6,D
7728,464842,Male,No,35,Yes,Artist,0.0,Low,2.0,Cat_4,A
4520,465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B
5994,467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D
7885,466190,Male,Yes,53,Yes,Executive,0.0,Low,2.0,Cat_2,C
2562,465957,Female,No,46,Yes,Marketing,1.0,Low,1.0,Cat_6,D
7549,459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,B
1795,463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6,C
3640,466342,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_6,C
6895,467058,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B
1256,459513,Female,No,32,Yes,Healthcare,3.0,Low,2.0,Cat_6,C
802,460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,Cat_3,D
4658,463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
2156,460148,Female,Yes,73,No,Engineer,1.0,Low,,,A
6223,467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
1376,462321,Female,No,42,Yes,Engineer,6.0,Low,1.0,Cat_6,A
775,465751,Female,Yes,52,Yes,Artist,9.0,Low,2.0,Cat_6,C
6031,461347,Female,Yes,37,Yes,Artist,5.0,Average,3.0,Cat_6,B
252,459488,Male,Yes,47,No,Artist,,Average,4.0,Cat_6,A
4890,466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
4947,462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
1336,461892,Female,No,35,Yes,Healthcare,0.0,Low,1.0,Cat_2,D
4236,462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
2094,462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,B
1537,462282,Male,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,D
6035,459760,Female,Yes,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
7239,461045,Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,B
3776,465472,Female,Yes,87,No,Entertainment,,High,3.0,Cat_6,A
1992,463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6,D
5789,465676,Female,Yes,51,Yes,Entertainment,,Average,2.0,Cat_4,B
691,463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,D
6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
6186,461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2,C
5666,461301,Male,Yes,71,Yes,Lawyer,0.0,Average,2.0,Cat_6,C
5290,462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
231,463467,Female,No,23,No,Healthcare,0.0,Low,4.0,,D
1214,464053,Female,Yes,38,No,Entertainment,4.0,Low,1.0,Cat_6,B
225,461825,Female,No,56,No,Engineer,,Low,1.0,Cat_6,A
968,467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
7660,460854,Female,No,22,No,Marketing,1.0,Low,2.0,Cat_1,D
5990,461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
4849,460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A
6587,467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,C
7838,464099,Female,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_4,A
7995,460210,Male,No,29,,Entertainment,8.0,Low,9.0,Cat_6,A
365,461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,Cat_6,A
4205,466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
7067,460079,Female,No,41,No,Doctor,0.0,Low,1.0,Cat_6,A
2791,465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_2,B
686,465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
3768,459787,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6,A
1994,463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
5541,463080,Male,No,32,No,Artist,0.0,Low,4.0,Cat_5,D
1421,460770,Female,No,25,Yes,Healthcare,5.0,Low,3.0,Cat_3,A
1860,467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
3478,466836,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_4,D
5604,466587,Female,No,48,No,Healthcare,0.0,Low,4.0,Cat_6,C
7330,462862,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,D
2408,461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
5727,463252,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,B
1796,466475,Female,Yes,33,No,Artist,,Low,2.0,Cat_1,B
3300,466946,Male,Yes,61,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
1968,459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
656,467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,A
2429,466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6,C
868,459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0,Cat_6,D
2225,460624,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6,A
7000,464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B
3245,467739,Female,Yes,63,No,Artist,1.0,Average,4.0,Cat_6,C
3893,461685,Female,No,30,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
7640,466325,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_3,A
5776,463304,Female,No,41,Yes,Doctor,0.0,Low,1.0,Cat_4,A
944,461714,Male,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
5416,466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
1809,467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
6611,461456,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,A
884,463383,Male,Yes,41,No,Executive,6.0,High,3.0,Cat_4,A
1457,465140,Male,Yes,45,Yes,Executive,5.0,High,3.0,Cat_7,B
7780,459170,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B
353,466258,Female,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,B
6431,460259,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
7400,461246,Male,Yes,51,Yes,Artist,,Average,5.0,Cat_6,C
45,463156,Female,Yes,79,No,Lawyer,,High,2.0,Cat_6,A
3689,467053,Male,No,22,No,Healthcare,6.0,Low,4.0,Cat_6,D
192,459395,Male,Yes,42,No,Executive,8.0,Low,2.0,Cat_6,D
405,466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7,B
5474,465566,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,B
2351,465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,B
5472,464321,Female,No,28,,Engineer,0.0,Low,3.0,Cat_3,D
4989,462939,Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7,A
4211,466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
965,464583,Female,No,37,Yes,Engineer,7.0,Low,,Cat_6,A
3419,465259,Female,No,23,No,Healthcare,,Low,4.0,Cat_1,D
4730,465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
5719,461133,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
5688,461031,Male,Yes,59,No,Executive,1.0,High,2.0,Cat_6,C
7588,460504,Male,,43,No,Executive,,Average,3.0,Cat_3,A
5268,465568,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6,B
6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,B
5938,462196,Male,Yes,56,No,Marketing,1.0,Average,3.0,Cat_4,B
2710,461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Cat_3,D
1830,460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B
7731,461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,B
2227,464320,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
3878,461678,Female,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_6,A
7385,461164,Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,B
4480,462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A
4962,466171,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
3796,462872,Female,Yes,47,No,Engineer,10.0,Low,2.0,Cat_3,D
6786,465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6724,467885,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
4842,461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,D
7768,466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,B
7673,462193,Male,No,28,Yes,Healthcare,,Low,6.0,Cat_4,B
380,460331,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,A
2624,464566,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,A
7617,460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6,C
6227,467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
7917,467809,Male,Yes,46,Yes,Doctor,1.0,Average,2.0,Cat_6,C
5367,464538,Male,No,19,No,Healthcare,0.0,Low,,Cat_3,D
3780,461777,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,A
6130,459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
6863,466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,C
3142,464676,Male,No,19,No,Entertainment,1.0,Low,6.0,Cat_4,C
1063,463026,Male,Yes,28,Yes,Doctor,,Low,2.0,Cat_6,D
5555,460454,Male,No,51,Yes,Artist,,Low,1.0,Cat_6,B
7462,459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,D
7258,465755,Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,C
1351,466110,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
5628,459267,Female,No,31,No,Healthcare,4.0,Low,3.0,Cat_6,A
4835,459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C
7846,465340,Female,No,28,Yes,Artist,3.0,Low,4.0,Cat_2,D
7438,460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,D
7740,465434,Female,No,26,Yes,Healthcare,1.0,Low,7.0,Cat_2,B
437,461410,Male,Yes,79,No,,0.0,Average,2.0,,C
7410,460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,B
7381,465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
2954,460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
3967,467245,Female,No,38,No,Doctor,0.0,Low,1.0,Cat_6,C
6968,467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A
2899,463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4,B
4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
7608,464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,A
3059,461193,Female,No,41,Yes,Marketing,1.0,Low,1.0,Cat_6,D
146,464904,Female,Yes,28,No,Engineer,9.0,Average,2.0,Cat_4,A
2266,459294,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
2804,467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,A
2620,461531,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,A
4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
5880,467706,Female,Yes,42,Yes,Artist,,Average,4.0,Cat_6,A
4884,461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
3160,466453,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6,A
5621,464220,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,A
2946,462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,D
2209,465841,Female,No,52,Yes,Engineer,3.0,Low,1.0,Cat_6,A
3497,464790,Female,No,42,Yes,Artist,,Low,1.0,Cat_4,C
5863,465825,Female,Yes,36,No,Executive,9.0,Average,5.0,Cat_4,A
3914,459887,Male,Yes,46,No,Artist,3.0,Average,2.0,,C
6889,467673,Male,Yes,50,No,Executive,0.0,High,4.0,Cat_6,B
1290,463609,Male,Yes,30,No,Artist,0.0,Average,2.0,Cat_5,A
4900,461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
5102,465883,Male,Yes,33,No,Artist,,Low,4.0,Cat_6,A
5355,466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,A
4372,467504,Female,,31,No,Doctor,1.0,Low,4.0,Cat_6,D
6785,466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A
6692,461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,D
149,464173,Male,Yes,71,Yes,Artist,6.0,Average,3.0,Cat_6,C
2886,462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
1388,463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,,B
954,461998,Male,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C
7680,466583,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,Cat_6,A
4067,463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
4885,464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
3194,462002,Female,No,37,No,Artist,0.0,Low,2.0,Cat_6,D
2068,463904,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6,D
1680,464336,Male,Yes,65,Yes,Executive,0.0,High,4.0,Cat_6,C
2679,461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,D
836,467826,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
560,467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,B
8067,461879,Male,Yes,37,Yes,Executive,0.0,Average,3.0,Cat_4,B
2949,466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,Cat_3,B
583,464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,A
5354,459686,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,C
3698,460848,Male,Yes,53,No,Entertainment,10.0,Average,3.0,Cat_6,A
7750,466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2,B
2257,467220,Female,No,36,No,,,Low,,Cat_4,D
249,467050,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,B
7736,462821,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_1,D
6722,466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A
6914,463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7,D
1903,463147,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
298,466824,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,A
4217,459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6,A
1186,461818,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
2959,464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
6822,459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A
65,461356,Male,No,25,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
1927,463637,Female,No,30,Yes,Healthcare,,Low,5.0,Cat_2,A
7567,467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
2296,465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6,D
3778,463141,Male,Yes,60,Yes,Artist,,Low,1.0,Cat_3,A
6651,463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,A
4573,460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D
381,461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6,B
5743,466980,Male,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
3819,463217,Female,Yes,33,Yes,Healthcare,2.0,High,1.0,Cat_5,A
2984,467503,Female,No,26,Yes,Artist,1.0,Low,4.0,Cat_6,C
2839,466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,D
7291,466198,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_3,C
7652,466622,Female,No,47,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
4961,461949,Female,No,38,No,Artist,14.0,Low,1.0,Cat_6,A
6990,459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
2132,460695,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
6011,465743,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_2,C
3266,460325,Female,No,63,Yes,Healthcare,3.0,Low,1.0,Cat_6,B
4186,464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
6206,461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3,C
6801,461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
6833,465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
5022,462902,Male,Yes,46,No,Executive,,Average,3.0,Cat_1,C
21,459675,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
7861,467591,Female,Yes,41,Yes,Artist,1.0,High,5.0,Cat_7,B
1937,461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,C
3798,465793,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,C
7591,461262,Female,No,27,No,Engineer,1.0,Low,7.0,Cat_4,A
6024,465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
867,466654,Male,No,30,,Marketing,8.0,Low,1.0,Cat_6,A
7076,460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,B
5568,465305,Male,Yes,66,No,Executive,1.0,Low,2.0,Cat_6,D
214,461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
7115,463214,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,A
2403,463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
5276,462679,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6,D
7534,460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
7004,460631,Male,,47,Yes,Marketing,,High,2.0,Cat_3,D
7499,462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
584,462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,D
3325,461027,Female,,43,No,Engineer,8.0,Average,5.0,Cat_4,A
3551,461138,Male,Yes,63,Yes,Entertainment,1.0,High,2.0,Cat_7,B
388,460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,D
6556,461212,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,D
6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
7786,467536,Male,Yes,82,No,Executive,1.0,Low,1.0,Cat_6,D
5448,463333,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
6162,465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Cat_6,A
