index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
306,4938,464840,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,0.0
5657,305,463394,Male,Yes,41,Yes,Marketing,,High,2.0,Cat_6,1.0
1669,2115,460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,1.0
3192,3467,461343,Male,Yes,27,Yes,Artist,6.0,Average,2.0,Cat_6,1.0
5053,4878,467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
3373,211,459664,Male,No,37,Yes,Artist,2.0,Low,1.0,Cat_6,1.0
2713,4844,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,1.0
4817,6455,465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,0.0
2021,7491,465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
5789,6935,467169,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
6436,3222,467512,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6,1.0
5306,7228,467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,1.0
5819,4162,466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
4122,34,459861,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,0.0
6409,1473,463116,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,1.0
1619,3760,462596,Female,No,31,No,Healthcare,0.0,Low,,Cat_4,0.0
2678,1040,467626,Male,Yes,31,Yes,Entertainment,8.0,Average,2.0,Cat_6,1.0
3202,2190,464728,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4,0.0
1747,576,462713,Female,No,40,Yes,Engineer,,Low,1.0,Cat_3,1.0
1228,4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,1.0
401,5529,462844,Female,Yes,30,No,Engineer,0.0,Average,2.0,Cat_6,0.0
3124,7934,462212,Male,No,23,No,Engineer,0.0,Low,4.0,Cat_4,0.0
3835,4365,464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,1.0
3912,6927,459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,1.0
6069,4123,459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,0.0
840,6138,464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0,Cat_4,1.0
6426,6411,460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,1.0
3277,7002,463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,1.0
1244,4728,463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,0.0
3099,5142,459378,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
4777,4995,462871,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_6,1.0
2634,2830,459026,Male,No,29,No,Healthcare,9.0,Low,3.0,Cat_3,0.0
3356,5411,467397,Male,No,29,No,Doctor,8.0,Low,4.0,Cat_6,1.0
5050,7999,461813,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_3,0.0
841,7577,463395,Male,No,31,No,Marketing,,Low,1.0,Cat_6,1.0
2735,4976,462861,Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,0.0
680,388,460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,0.0
3971,901,466850,Female,No,30,No,Doctor,,Low,3.0,Cat_4,0.0
1216,3055,467555,Male,No,27,No,Entertainment,14.0,Low,3.0,Cat_6,0.0
5013,4287,459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,0.0
3068,755,467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
1856,2358,466793,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,1.0
3718,1852,466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,1.0
2485,2880,463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,1.0
3045,735,466491,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,1.0
3743,4101,465592,Male,Yes,65,Yes,Entertainment,1.0,Low,1.0,Cat_6,1.0
2621,1850,459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,0.0
3774,4746,461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,0.0
1653,5260,460506,Female,Yes,52,Yes,Engineer,0.0,Low,3.0,Cat_3,1.0
1411,6344,464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
3818,3801,459015,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
2119,3620,463248,Female,Yes,26,No,Homemaker,8.0,Average,4.0,Cat_2,0.0
1170,7651,460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,0.0
121,6861,459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,0.0
380,4175,467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,1.0
4245,7009,460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,0.0
2094,3313,462973,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_3,1.0
2689,3627,463234,Female,No,22,No,Engineer,1.0,Low,4.0,Cat_6,0.0
5077,1808,466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
375,5061,467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,1.0
2817,7819,461005,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_3,0.0
2556,2363,465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,0.0
2228,7933,463495,Male,No,30,No,Healthcare,,Low,4.0,Cat_6,1.0
6289,2944,461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,0.0
1471,4786,467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,1.0
1120,2264,461365,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
5679,2877,465536,Female,Yes,30,Yes,Doctor,,Average,2.0,Cat_3,1.0
3416,4114,463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,0.0
1316,2901,462647,Female,Yes,56,No,,,Average,3.0,Cat_4,0.0
5842,7090,466960,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
4781,5392,459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
4632,847,461059,Female,Yes,48,No,Lawyer,1.0,High,2.0,Cat_6,0.0
435,6604,461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,0.0
2129,2100,461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,0.0
4487,5008,460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,0.0
713,2058,461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,1.0
4518,7992,467574,Male,No,32,Yes,Healthcare,4.0,Low,,Cat_2,0.0
5735,1639,466423,Female,No,42,No,Homemaker,8.0,Low,1.0,Cat_3,0.0
52,6933,459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_2,1.0
3333,3941,464138,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,1.0
3244,6907,467583,Male,Yes,47,Yes,Executive,9.0,Low,,Cat_6,1.0
3292,395,462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,0.0
471,6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,0.0
4111,5037,459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,1.0
3434,7261,467884,Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,0.0
1166,2653,463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6,1.0
576,7381,465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,1.0
1094,3717,465317,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_4,0.0
1373,7955,465251,Male,No,19,No,Healthcare,3.0,Low,5.0,Cat_6,0.0
6356,7391,460930,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,0.0
4943,6620,462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,1.0
3783,6088,464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6,1.0
5264,7908,459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,0.0
3480,3880,464522,Female,No,42,Yes,Engineer,11.0,Low,1.0,Cat_6,0.0
2265,1638,459660,Female,No,22,No,Healthcare,2.0,Low,6.0,Cat_6,0.0
2037,722,463302,Female,Yes,58,Yes,Engineer,,High,4.0,Cat_6,1.0
1388,123,461094,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_3,0.0
210,1314,466536,Male,No,20,No,Healthcare,4.0,Low,4.0,Cat_4,0.0
5352,5796,467793,Male,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,0.0
5715,897,464455,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
6398,5597,464547,Male,No,41,Yes,Artist,0.0,Low,2.0,Cat_3,1.0
1873,3028,462544,Male,Yes,30,Yes,Entertainment,,Average,3.0,Cat_4,0.0
1682,4235,467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,0.0
4553,4291,463842,Female,Yes,48,Yes,Engineer,0.0,High,4.0,Cat_6,1.0
5197,4228,459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,Cat_6,1.0
91,1946,462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,1.0
3963,3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,0.0
3926,5017,464152,Male,Yes,37,Yes,Artist,0.0,High,4.0,Cat_6,1.0
4699,356,465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,0.0
4659,5909,462244,Male,Yes,83,No,Executive,1.0,High,3.0,Cat_6,1.0
4864,1274,461049,Female,Yes,57,Yes,Doctor,0.0,Low,7.0,Cat_7,1.0
5525,6355,466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,0.0
4289,5959,465348,Male,,30,No,Executive,,High,,Cat_6,0.0
5532,7724,464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,0.0
3029,983,462521,Female,No,32,No,Homemaker,9.0,Low,1.0,Cat_6,0.0
27,2752,463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,0.0
3425,2319,461376,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,1.0
5477,5961,465290,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,1.0
4334,484,465609,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,0.0
3176,2570,460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3,0.0
2322,6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,1.0
2187,1562,464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4,1.0
1485,2577,465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
3813,3389,461505,Female,Yes,39,No,Artist,0.0,High,3.0,Cat_6,1.0
3603,2876,460976,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
1843,5549,465287,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,0.0
58,963,467361,Female,Yes,26,No,Homemaker,,Low,4.0,Cat_6,0.0
2067,5622,463450,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,1.0
1628,4805,460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
3946,4089,464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
3589,7528,460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,0.0
5316,3399,463631,Male,No,25,No,Healthcare,0.0,Low,5.0,Cat_3,0.0
895,5078,462311,Male,Yes,56,Yes,Executive,,High,9.0,Cat_6,1.0
111,7830,462771,Female,Yes,46,Yes,Marketing,,High,3.0,Cat_6,1.0
3194,4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,1.0
639,2296,465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6,0.0
1764,4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,1.0
1164,6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,1.0
2439,5947,461096,Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3,1.0
5168,5329,464432,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3,0.0
3238,4090,467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
6423,414,462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
3523,3393,467109,Male,No,38,No,Doctor,0.0,Low,5.0,Cat_3,0.0
5319,3178,461986,Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,1.0
6173,6527,461110,Male,No,18,No,Healthcare,,Low,3.0,Cat_3,0.0
4848,266,467343,Male,No,72,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
2684,2648,467518,Male,No,21,No,Doctor,0.0,Low,,Cat_6,0.0
271,7554,466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,1.0
4429,6829,467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_3,1.0
4778,4370,467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
279,4647,467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,0.0
3309,5400,463201,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4,0.0
395,1362,460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,0.0
990,3587,466305,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,1.0
1392,1017,466071,Female,Yes,60,Yes,Artist,2.0,Low,3.0,Cat_4,1.0
3412,3339,462644,Male,Yes,25,No,Engineer,,Average,3.0,Cat_4,0.0
6389,2751,467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,1.0
6184,2881,459323,Female,No,21,No,Doctor,,Low,,Cat_6,0.0
815,7940,464718,Male,No,25,No,Healthcare,0.0,Low,2.0,Cat_3,1.0
969,6825,463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,1.0
6450,5864,467844,Male,No,37,Yes,Healthcare,0.0,Low,2.0,Cat_6,0.0
5916,7136,459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,1.0
985,7059,460269,Male,No,31,Yes,Healthcare,8.0,Low,,Cat_7,0.0
4371,6118,467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,1.0
2973,2050,463044,Male,Yes,80,Yes,Lawyer,,High,2.0,Cat_6,1.0
3407,627,467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
751,1720,467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
5883,5913,465267,Male,Yes,37,No,Engineer,12.0,Average,5.0,Cat_4,1.0
3988,1660,462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
667,7076,460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
526,5474,465566,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,1.0
2050,7655,460637,Female,No,19,No,Healthcare,,Low,,Cat_3,0.0
2317,2619,460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,0.0
5937,5080,464900,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4,0.0
3318,2060,463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,1.0
839,4502,464830,Male,,47,,Executive,1.0,Average,5.0,Cat_4,1.0
2576,352,467426,Female,Yes,86,No,Lawyer,,Low,,Cat_6,1.0
790,1410,465672,Male,No,42,No,Executive,9.0,Low,3.0,Cat_4,0.0
5048,1930,460919,Female,No,19,No,Healthcare,0.0,Low,,Cat_6,0.0
2998,2340,461987,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_6,1.0
1668,7685,465695,Female,No,33,No,Healthcare,,Low,3.0,Cat_4,1.0
6145,5156,459639,Female,Yes,56,Yes,Artist,,Low,1.0,Cat_6,1.0
6387,7784,459274,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
4387,4594,459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,1.0
673,5276,462679,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6,0.0
5688,8034,461774,Female,Yes,81,Yes,Lawyer,1.0,High,3.0,Cat_6,1.0
499,5727,463252,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
672,2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,1.0
377,2928,462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,0.0
3893,2873,460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,0.0
5272,4857,461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
2931,3773,460559,Female,No,49,Yes,Healthcare,8.0,Low,1.0,Cat_3,0.0
2863,5859,460087,Female,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,1.0
731,565,463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,0.0
5047,6115,462712,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6,0.0
1986,3089,466439,Male,Yes,61,No,Engineer,0.0,Low,4.0,Cat_6,0.0
5917,2525,461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,0.0
4593,3639,464692,Female,No,48,No,Marketing,1.0,Low,1.0,Cat_3,0.0
4825,5177,462191,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4,1.0
1010,5736,461290,Male,No,22,No,Healthcare,,Low,2.0,Cat_6,0.0
2268,2938,464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,0.0
5502,5629,467293,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,0.0
3765,3460,465852,Male,Yes,39,Yes,Doctor,1.0,Low,2.0,Cat_4,1.0
2784,7173,464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
6109,354,463719,Female,No,26,No,Doctor,0.0,Low,1.0,Cat_6,0.0
4543,2457,462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,0.0
1675,5916,467191,Female,Yes,31,No,Homemaker,12.0,Average,2.0,Cat_6,1.0
4619,3723,463330,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
2877,1381,467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,1.0
1841,2528,465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
4225,4988,466607,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,0.0
5781,302,466999,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,0.0
830,7268,466566,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
81,4880,467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
4178,5866,466314,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_4,0.0
1200,274,464443,Female,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,1.0
1035,613,465255,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6,0.0
6174,1109,461399,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
1961,7230,467412,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,1.0
853,7331,466388,Male,,20,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
5564,3814,461749,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,0.0
788,5575,465914,Female,No,46,Yes,Artist,3.0,Low,2.0,Cat_6,1.0
4121,6575,464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,1.0
4828,6352,464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,0.0
1293,4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,1.0
2018,4196,467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,Cat_7,0.0
1658,4497,460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,0.0
4424,5338,459557,Female,,29,No,Entertainment,1.0,High,,Cat_1,0.0
2291,767,461221,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,1.0
2045,5183,459038,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
845,4725,464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,0.0
1060,89,464125,Male,Yes,40,No,Doctor,0.0,Average,2.0,Cat_3,0.0
2327,687,461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,0.0
4229,6424,466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,1.0
6209,2098,463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,1.0
1133,6331,465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,0.0
2274,2107,465257,Male,No,20,,Healthcare,4.0,Low,5.0,Cat_2,0.0
6233,1616,465564,Male,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,1.0
6287,5359,461991,Male,No,23,No,Doctor,0.0,Low,4.0,Cat_6,1.0
883,1560,467119,Male,Yes,38,No,Marketing,0.0,High,4.0,Cat_7,1.0
4889,617,461385,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6,0.0
2472,833,467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,0.0
3089,6003,461416,Female,No,31,Yes,Artist,13.0,Low,2.0,Cat_6,1.0
5224,6941,462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,0.0
3916,3516,461896,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
2508,6349,460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,1.0
5439,6598,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,0.0
4671,5888,459299,Male,No,36,Yes,Artist,,Low,3.0,Cat_6,1.0
4953,4883,462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,0.0
835,3758,462880,Male,Yes,25,No,Executive,1.0,High,3.0,Cat_6,1.0
2399,2116,465787,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
3682,6795,463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,0.0
6411,2668,466056,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_4,1.0
3538,580,463006,Female,No,41,Yes,Marketing,,Low,1.0,Cat_6,0.0
4923,3213,463493,Male,Yes,42,Yes,Executive,,High,4.0,Cat_6,1.0
2160,2172,462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,0.0
1596,7897,464675,Female,Yes,41,No,Doctor,0.0,Average,9.0,Cat_4,0.0
3496,4565,463170,Female,,33,Yes,Healthcare,0.0,Low,5.0,Cat_3,0.0
6412,2376,460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,0.0
1789,6662,459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,0.0
2357,4074,465867,Female,Yes,35,Yes,Artist,8.0,High,5.0,Cat_6,1.0
2581,7179,460793,Female,Yes,28,No,Artist,,Low,3.0,Cat_3,1.0
3768,1677,460294,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,0.0
4758,1783,459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6,0.0
4669,421,465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,1.0
4258,4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,0.0
1148,351,465277,Female,No,53,Yes,Engineer,,Low,1.0,Cat_6,1.0
1778,4468,466795,Male,,55,Yes,Entertainment,,Average,5.0,Cat_6,1.0
1193,3661,462042,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
577,2954,460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
1547,1546,467749,Male,No,19,No,Healthcare,1.0,Low,9.0,Cat_7,0.0
1049,5713,460085,Female,No,37,Yes,Marketing,0.0,Low,1.0,Cat_4,0.0
4764,6490,460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,1.0
5294,1897,460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,1.0
730,7793,460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,0.0
5926,1657,460406,Male,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,1.0
4785,562,460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,0.0
5011,5401,464941,Female,No,28,No,Healthcare,,Low,4.0,Cat_4,0.0
5509,1658,464122,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
2823,5070,460720,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,1.0
3382,3293,463620,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,0.0
2620,3647,461541,Male,No,36,Yes,Executive,9.0,Low,3.0,Cat_6,0.0
6082,3368,459443,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,1.0
3677,7854,464301,Female,Yes,51,Yes,Doctor,0.0,Average,3.0,Cat_6,1.0
5103,7089,460192,Male,Yes,41,Yes,,0.0,Low,2.0,Cat_7,0.0
3563,50,462078,Female,Yes,61,No,Artist,1.0,Average,2.0,Cat_2,1.0
4873,621,460366,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
6447,2081,466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
4656,4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,0.0
5091,3046,462531,Female,Yes,59,No,Homemaker,,High,2.0,Cat_6,1.0
3671,6104,465726,Male,No,70,No,,,Low,4.0,Cat_4,0.0
4035,786,460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,0.0
2131,3933,462246,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,1.0
215,4142,461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,0.0
2932,188,467335,Female,Yes,41,No,Engineer,4.0,Average,2.0,Cat_6,0.0
4238,6579,466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,1.0
6272,2722,467570,Male,No,18,No,Healthcare,14.0,Low,,Cat_6,0.0
6169,3056,464211,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_2,1.0
2309,7181,465907,Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,0.0
4422,8054,463437,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
2841,6681,459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
3105,3899,461624,Female,Yes,41,Yes,Artist,1.0,Average,,Cat_2,1.0
3336,2979,462450,Male,No,19,No,Healthcare,0.0,Low,,Cat_6,0.0
1700,1024,466331,Male,Yes,26,Yes,Marketing,0.0,Low,2.0,Cat_3,0.0
4224,153,460043,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,1.0
4837,6332,464828,Male,No,18,No,Healthcare,8.0,Low,6.0,Cat_4,0.0
4664,6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,0.0
4235,682,464965,Male,Yes,76,No,Executive,,Low,7.0,Cat_4,0.0
