,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
736,459062,Male,,48,Yes,Executive,,High,5.0,Cat_6,B
737,465248,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D
739,463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,B
740,465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,D
741,461954,Female,Yes,35,No,Engineer,2.0,Average,6.0,Cat_2,B
742,467287,Male,No,28,Yes,Entertainment,,Low,3.0,Cat_4,D
745,459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
750,461908,Female,No,26,No,Healthcare,10.0,Low,1.0,Cat_6,D
751,461951,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
753,464258,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
754,464215,Male,No,72,No,Marketing,1.0,Low,2.0,Cat_6,D
755,467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,B
757,464665,Female,Yes,51,No,Engineer,1.0,Average,5.0,Cat_4,B
758,460670,Male,No,42,Yes,Artist,6.0,Low,2.0,Cat_3,B
763,459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0,Cat_6,B
764,459681,Female,Yes,32,Yes,Artist,0.0,Average,2.0,Cat_6,B
766,461233,Male,Yes,37,Yes,Entertainment,,Low,,Cat_3,D
767,461221,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,B
770,459822,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,D
771,462540,Male,Yes,32,Yes,Entertainment,6.0,Low,2.0,Cat_2,B
772,467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,Cat_6,B
773,463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,B
774,464103,Male,Yes,47,Yes,Artist,3.0,Average,2.0,Cat_6,B
778,464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0,Cat_6,D
779,462352,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
780,460513,Male,No,27,No,Healthcare,2.0,Low,4.0,Cat_3,D
781,463228,Female,Yes,56,Yes,Artist,0.0,Average,5.0,Cat_6,B
783,463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_4,B
784,460799,Female,No,37,No,Homemaker,1.0,Low,1.0,Cat_1,D
786,460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,D
787,466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B
790,466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
791,463154,Female,Yes,31,No,Artist,1.0,Low,4.0,Cat_6,D
792,462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0,Cat_6,B
793,460908,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
794,467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
795,463404,Male,Yes,29,No,Doctor,,High,2.0,Cat_3,B
796,463281,Male,Yes,25,No,Entertainment,3.0,Average,2.0,Cat_3,D
801,459518,Male,Yes,60,,,,Average,4.0,Cat_6,B
802,460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,Cat_3,D
803,466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,B
804,467914,Female,No,18,No,Healthcare,8.0,Low,5.0,Cat_6,D
805,462758,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
808,466676,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_6,D
812,461220,Female,No,26,No,Executive,8.0,Low,3.0,Cat_6,D
816,467094,Female,No,27,No,Homemaker,8.0,Low,,Cat_4,D
817,459280,Male,Yes,60,Yes,,0.0,Low,1.0,Cat_6,B
818,464581,Female,No,25,No,Doctor,,Low,4.0,Cat_6,D
819,459624,Male,No,18,No,Healthcare,,Low,5.0,Cat_4,D
821,466415,Male,Yes,71,No,Marketing,1.0,Low,1.0,Cat_6,D
824,464429,Female,No,33,Yes,Healthcare,0.0,Low,,Cat_6,B
827,464836,Female,,33,No,Engineer,7.0,High,5.0,Cat_4,D
831,464555,Male,Yes,31,Yes,Marketing,13.0,High,4.0,Cat_4,D
833,467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,D
834,467123,Female,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,B
835,459599,Female,No,19,No,Healthcare,,Low,4.0,Cat_1,D
836,467826,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
838,467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0,Cat_6,B
839,467962,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,D
840,464025,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_6,D
841,460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
842,462551,Male,Yes,53,Yes,Doctor,14.0,Average,2.0,Cat_6,B
843,462047,Female,Yes,26,Yes,Artist,12.0,Average,2.0,Cat_6,B
844,459958,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
845,465690,Female,Yes,49,No,Healthcare,,Average,2.0,Cat_4,B
846,459221,Male,Yes,70,No,Entertainment,,Low,1.0,Cat_6,B
847,461059,Female,Yes,48,No,Lawyer,1.0,High,2.0,Cat_6,D
848,461227,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
849,466246,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
852,467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,B
853,467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,B
854,459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,B
856,459515,Male,Yes,58,Yes,Engineer,0.0,Low,1.0,Cat_6,D
857,460499,Female,,58,No,Marketing,14.0,High,6.0,Cat_3,D
858,460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
859,466559,Male,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,D
860,467236,Female,No,40,Yes,Lawyer,4.0,Low,1.0,Cat_6,B
863,466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_2,B
864,464565,Male,No,30,Yes,Marketing,12.0,Low,4.0,Cat_6,D
866,460950,Male,Yes,28,No,Doctor,0.0,Low,5.0,Cat_1,D
868,459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0,Cat_6,D
870,464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0,Cat_4,D
872,460594,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_3,D
873,465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,D
874,459936,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6,B
875,462998,Male,Yes,45,No,Entertainment,10.0,Average,4.0,Cat_6,B
878,462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0,Cat_6,D
883,462279,Male,No,32,No,Healthcare,0.0,Low,7.0,Cat_6,D
887,463071,Male,Yes,69,No,Executive,,Low,4.0,Cat_6,D
888,464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6,B
890,460140,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_6,B
893,462953,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_6,B
894,462535,Male,No,26,No,Doctor,1.0,Low,3.0,Cat_6,D
896,464735,Female,No,38,Yes,Marketing,8.0,Low,3.0,Cat_4,D
897,464455,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,B
899,464578,Female,No,26,Yes,Healthcare,0.0,Low,,Cat_6,D
900,466304,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_2,B
901,466850,Female,No,30,No,Doctor,,Low,3.0,Cat_4,D
904,464858,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_4,D
905,462040,Male,No,19,No,Healthcare,5.0,Low,4.0,Cat_2,D
906,460800,Male,No,52,Yes,Artist,1.0,Low,3.0,Cat_3,B
908,462081,Male,No,22,No,Marketing,0.0,Low,3.0,Cat_4,D
909,463047,Male,Yes,27,Yes,Homemaker,9.0,Low,,Cat_6,D
910,464500,Female,,39,Yes,Artist,1.0,Low,3.0,Cat_6,B
911,460756,Female,No,28,No,Homemaker,8.0,Low,,Cat_6,D
912,462835,Male,Yes,59,No,Engineer,,Average,4.0,Cat_6,B
914,463874,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_3,D
918,465663,Female,No,70,Yes,Artist,0.0,Low,2.0,Cat_6,B
921,466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,B
922,465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,B
925,463397,Female,No,20,No,Healthcare,4.0,Low,3.0,Cat_4,D
926,466238,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_4,D
928,462250,Female,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_4,B
929,462611,Male,Yes,39,No,Executive,1.0,High,7.0,Cat_4,D
930,459098,Male,Yes,42,Yes,Entertainment,,Low,3.0,Cat_6,D
931,465701,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_4,B
937,462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,D
938,467218,Female,No,32,Yes,Artist,9.0,Low,1.0,Cat_6,D
939,460387,Female,No,35,No,Entertainment,4.0,Low,2.0,Cat_6,D
940,466441,Male,No,22,No,Healthcare,0.0,Low,9.0,Cat_6,D
943,459453,Male,Yes,88,Yes,Lawyer,,Low,,Cat_6,B
945,463465,Male,Yes,43,Yes,Artist,6.0,Average,3.0,Cat_6,B
947,461970,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,B
949,460784,Male,No,32,Yes,Healthcare,0.0,Low,6.0,Cat_7,D
950,460137,Male,No,26,Yes,Entertainment,5.0,Low,4.0,Cat_6,D
956,467523,Male,No,20,No,Healthcare,,Low,4.0,Cat_4,D
959,462645,Female,Yes,39,No,Engineer,,Average,6.0,Cat_4,D
961,462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,B
963,467361,Female,Yes,26,No,Homemaker,,Low,4.0,Cat_6,D
966,462726,Female,Yes,75,Yes,Homemaker,1.0,High,,Cat_6,B
967,466919,Male,No,19,No,Doctor,,Low,5.0,Cat_3,D
968,467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
969,462406,Male,Yes,27,No,Engineer,6.0,Low,3.0,Cat_6,D
970,460434,Male,,57,Yes,Artist,3.0,High,3.0,Cat_6,D
971,463729,Female,No,32,No,Artist,,Low,5.0,Cat_1,B
972,466827,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_3,D
973,463641,Female,No,33,Yes,Marketing,1.0,Low,3.0,Cat_5,B
974,467294,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
978,461249,Female,No,53,Yes,Artist,1.0,Low,,Cat_7,D
979,462959,Female,Yes,56,Yes,Engineer,2.0,High,2.0,Cat_6,B
980,459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_4,D
981,467935,Male,No,23,No,Healthcare,7.0,Low,3.0,Cat_6,D
982,461382,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,B
983,462521,Female,No,32,No,Homemaker,9.0,Low,1.0,Cat_6,D
984,463296,Female,No,21,No,Healthcare,0.0,Low,5.0,Cat_6,D
987,459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
992,464193,Female,Yes,36,Yes,Doctor,13.0,Low,2.0,Cat_6,B
993,467835,Male,Yes,58,No,Artist,9.0,Low,2.0,Cat_6,B
1002,460677,Female,,49,No,Healthcare,2.0,Average,2.0,Cat_3,D
1004,463297,Male,No,27,Yes,Healthcare,4.0,Low,2.0,Cat_6,D
1008,459393,Female,No,40,No,Healthcare,8.0,Low,3.0,Cat_3,D
1009,465712,Male,No,47,Yes,,0.0,Low,1.0,Cat_6,B
1010,465771,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
1013,459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_6,B
1014,461460,Male,Yes,43,Yes,Executive,7.0,High,3.0,Cat_6,B
1015,466317,Male,Yes,37,Yes,Entertainment,4.0,Low,1.0,Cat_6,B
1016,461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
1017,466071,Female,Yes,60,Yes,Artist,2.0,Low,3.0,Cat_4,B
1020,460357,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_6,D
1021,460182,Female,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6,B
1022,460491,Female,No,22,No,Healthcare,1.0,Low,7.0,Cat_3,D
1024,466331,Male,Yes,26,Yes,Marketing,0.0,Low,2.0,Cat_3,D
1025,463912,Female,Yes,36,No,Artist,1.0,Average,4.0,Cat_4,B
1027,463278,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_3,B
1031,465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,B
1033,460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6,D
1035,466678,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
1039,463718,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,D
1040,467626,Male,Yes,31,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
1042,461983,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,B
1043,461207,Female,No,60,Yes,Artist,6.0,Low,1.0,Cat_6,B
1046,462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,B
1047,460475,Male,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_3,D
1048,463553,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_6,B
1049,460912,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
1052,462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0,Cat_6,B
1054,459677,Male,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_6,B
1056,467911,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
1057,462981,Female,No,26,No,Homemaker,8.0,Low,1.0,Cat_6,D
1058,463055,Female,No,27,Yes,Doctor,1.0,Low,4.0,Cat_4,B
1059,461884,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,B
1060,467834,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_2,D
1061,463019,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,B
1063,463026,Male,Yes,28,Yes,Doctor,,Low,2.0,Cat_6,D
1066,459523,Female,No,19,No,Doctor,1.0,Low,4.0,Cat_6,D
1069,462977,Male,Yes,36,No,Artist,,Average,3.0,Cat_6,B
1073,460922,Male,No,30,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
1074,463706,Female,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,D
1077,459558,Male,No,30,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
1079,460599,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_3,D
1080,465775,Female,No,31,Yes,Engineer,9.0,Low,3.0,Cat_6,D
1084,464356,Female,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1085,459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
1086,461772,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_4,B
1089,462248,Male,Yes,55,No,Artist,0.0,Low,2.0,Cat_6,B
1092,461035,Male,No,21,No,,7.0,Low,,Cat_3,D
1093,465382,Female,No,39,Yes,Artist,0.0,Low,,Cat_6,B
1094,464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
1095,466291,Male,No,22,No,Healthcare,,Low,,Cat_4,D
1096,461397,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
1097,464302,Female,Yes,50,Yes,Doctor,1.0,Low,3.0,Cat_6,B
1100,461129,Female,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
1101,467406,Male,No,37,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
1103,460980,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_3,D
1104,464666,Male,Yes,41,Yes,Entertainment,2.0,Average,3.0,Cat_4,D
1105,464236,Female,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B
1106,466898,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,B
1109,461399,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
1110,466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4,B
1111,465142,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
1117,463592,Female,No,27,Yes,Engineer,11.0,Low,1.0,Cat_6,B
1121,460248,Female,No,33,Yes,Healthcare,7.0,Low,2.0,Cat_6,D
1125,462710,Female,No,28,Yes,Marketing,2.0,Low,3.0,Cat_6,D
1126,462731,Female,Yes,43,Yes,Artist,5.0,High,3.0,Cat_6,B
1130,460606,Male,No,20,No,Healthcare,,Low,5.0,Cat_7,D
1138,467602,Female,No,30,No,Entertainment,1.0,Low,4.0,Cat_6,D
1140,461588,Male,No,33,Yes,Marketing,0.0,Low,4.0,Cat_2,D
1143,459151,Male,Yes,60,Yes,Lawyer,9.0,Low,2.0,Cat_6,B
1145,466837,Female,No,38,Yes,Marketing,9.0,Low,4.0,Cat_5,D
1148,466101,Female,No,22,No,Healthcare,0.0,Low,7.0,Cat_6,D
1150,461936,Male,Yes,72,No,Lawyer,0.0,High,2.0,Cat_6,B
1152,462284,Male,Yes,53,Yes,Executive,1.0,Average,4.0,Cat_6,B
1153,463290,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,B
1155,466814,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
1158,464829,Male,No,22,No,Healthcare,9.0,Low,5.0,Cat_4,D
1159,467474,Male,No,18,No,Healthcare,3.0,Low,5.0,Cat_6,D
1161,460496,Male,No,19,No,Healthcare,7.0,Low,5.0,Cat_3,D
1163,466798,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
1164,461086,Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3,D
1170,465174,Female,Yes,70,Yes,Entertainment,1.0,High,2.0,Cat_6,B
1174,460246,Male,Yes,46,Yes,Artist,4.0,Low,2.0,Cat_6,B
1175,463423,Male,Yes,63,No,Executive,0.0,Average,3.0,Cat_6,B
1179,465101,Female,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
1180,464997,Male,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_6,B
1182,460734,Male,Yes,35,Yes,Entertainment,8.0,Average,,Cat_2,D
1183,462616,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4,D
1188,460776,Female,Yes,47,Yes,,2.0,Low,1.0,,D
1191,461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,B
1193,463163,Male,No,26,No,Executive,2.0,Low,2.0,Cat_3,D
1195,460647,Female,Yes,26,No,Doctor,1.0,Average,2.0,Cat_4,D
1199,467157,Male,Yes,42,Yes,Executive,9.0,High,6.0,Cat_7,B
1203,464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4,B
1204,465969,Female,No,28,Yes,Doctor,12.0,Low,2.0,Cat_7,D
1205,464922,Female,No,20,No,Healthcare,0.0,Low,5.0,Cat_4,D
1207,464704,Male,Yes,42,Yes,Healthcare,0.0,Average,4.0,Cat_4,B
1208,462345,Male,Yes,46,Yes,Doctor,1.0,Average,6.0,Cat_4,B
1210,461599,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,B
1212,461043,Male,Yes,49,No,Healthcare,0.0,Low,7.0,Cat_4,D
1213,467551,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,B
1214,464053,Female,Yes,38,No,Entertainment,4.0,Low,1.0,Cat_6,B
1216,461649,Female,Yes,51,Yes,Artist,3.0,Low,4.0,Cat_6,B
1220,465320,Female,Yes,65,Yes,Lawyer,1.0,Average,2.0,Cat_6,B
1221,463707,Female,No,36,No,Artist,0.0,Low,1.0,Cat_5,B
1222,465436,Female,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_5,B
1223,464562,Female,No,31,No,,8.0,Low,3.0,Cat_6,D
1224,465078,Male,Yes,43,Yes,Executive,0.0,High,4.0,Cat_6,B
1226,459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,Cat_6,D
1227,466445,Female,,21,No,Healthcare,,Low,4.0,Cat_6,D
1230,463966,Female,No,31,Yes,Artist,9.0,Low,1.0,Cat_6,B
1235,466502,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D
1236,460819,Female,Yes,25,No,Marketing,0.0,High,5.0,Cat_4,D
1238,463103,Male,Yes,45,No,Executive,1.0,Average,4.0,Cat_6,B
1239,466302,Female,Yes,47,No,Homemaker,3.0,High,3.0,Cat_6,B
1244,465411,Female,Yes,38,Yes,Engineer,0.0,Low,1.0,Cat_5,D
1250,459327,Male,No,50,No,Doctor,9.0,Low,3.0,Cat_6,D
1259,464007,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_6,B
1260,463060,Female,Yes,32,Yes,Homemaker,12.0,High,2.0,Cat_6,D
1261,461359,Male,Yes,28,Yes,Healthcare,1.0,Low,4.0,Cat_7,D
1262,467002,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_6,D
1264,459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6,B
1267,460218,Male,Yes,61,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
1268,460297,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6,B
1270,464809,Male,Yes,46,,Entertainment,,Average,5.0,Cat_4,B
1272,464023,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_7,D
1274,461049,Female,Yes,57,Yes,Doctor,0.0,Low,7.0,Cat_7,B
1276,460751,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,D
1278,464084,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,D
1280,459470,Male,No,29,Yes,Healthcare,9.0,Low,6.0,Cat_6,D
1281,462700,Male,Yes,38,Yes,Artist,0.0,Average,4.0,Cat_6,B
1284,459465,Female,Yes,27,Yes,Entertainment,3.0,Low,5.0,Cat_6,B
1286,466089,Male,No,59,No,Entertainment,0.0,Low,3.0,Cat_6,B
1291,466260,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
1293,465646,Female,No,40,Yes,Artist,6.0,Low,2.0,Cat_6,B
1294,461103,Female,No,30,No,Engineer,1.0,Low,5.0,Cat_3,D
1295,464378,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_6,B
1297,460266,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,D
1299,459022,Male,Yes,67,Yes,Artist,10.0,Low,1.0,Cat_6,D
1301,465863,Male,No,27,No,Healthcare,5.0,Low,3.0,Cat_6,D
1304,463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4,B
1305,459633,Male,No,19,No,Healthcare,1.0,Low,2.0,Cat_6,D
1306,462304,Male,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4,B
1307,466988,Female,No,72,Yes,Lawyer,0.0,Low,,Cat_6,B
1308,467467,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
1309,464871,Female,No,28,Yes,Entertainment,6.0,Low,3.0,Cat_4,B
1310,462258,Male,No,25,No,Doctor,1.0,Low,4.0,Cat_6,D
1313,462701,Male,Yes,59,No,Entertainment,0.0,Average,4.0,Cat_6,B
1314,466536,Male,No,20,No,Healthcare,4.0,Low,4.0,Cat_4,D
1315,465668,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4,D
1316,462234,Male,Yes,27,No,,1.0,Average,6.0,Cat_4,D
1319,462922,Male,No,26,No,Doctor,8.0,Low,1.0,Cat_3,D
1322,463832,Female,No,32,No,Marketing,,Low,,Cat_6,D
1323,462735,Female,Yes,30,No,Artist,0.0,Average,2.0,Cat_1,B
1324,464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,D
1326,463422,Male,Yes,39,No,Executive,,High,4.0,Cat_6,B
1329,463091,Female,Yes,39,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
1330,467213,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1332,466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3,D
1334,465820,Female,,30,Yes,,,Average,4.0,Cat_4,B
1336,461892,Female,No,35,Yes,Healthcare,0.0,Low,1.0,Cat_2,D
1338,462850,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
1341,463122,Male,Yes,36,Yes,Executive,9.0,Average,3.0,Cat_6,B
1346,459810,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
1347,461267,Female,No,35,Yes,Healthcare,,Low,1.0,Cat_4,D
1348,466572,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,D
1350,467025,Female,No,25,No,Engineer,1.0,Low,3.0,Cat_6,D
1354,462011,Male,Yes,29,No,Marketing,1.0,Low,4.0,Cat_4,D
1355,462367,Male,Yes,56,Yes,Artist,1.0,Average,3.0,Cat_6,B
1356,460220,Female,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
1358,462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,B
1359,467339,Male,,55,Yes,Artist,1.0,Average,3.0,Cat_6,B
1360,461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6,D
1362,460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,D
1364,461182,Male,No,18,No,Healthcare,,Low,,Cat_3,D
1365,460507,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_3,D
1366,462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
1367,461708,Male,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
1371,462699,Female,Yes,61,Yes,Lawyer,,High,4.0,Cat_2,B
1375,463492,Male,No,22,No,Healthcare,,Low,4.0,Cat_6,D
1377,460511,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_3,D
1381,467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,B
1382,465266,Male,Yes,49,Yes,Entertainment,0.0,Average,5.0,Cat_4,B
1383,462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4,D
1385,467131,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_6,B
1386,459456,Female,No,65,No,Lawyer,,Low,1.0,Cat_6,D
1388,463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,,B
1390,466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4,B
1392,465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7,D
1394,463069,Male,No,29,Yes,Artist,7.0,Low,1.0,Cat_6,B
1396,464954,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4,D
1397,459713,Male,No,18,No,Healthcare,,Low,3.0,Cat_6,D
1398,463068,Male,Yes,26,Yes,Artist,9.0,Average,2.0,Cat_6,B
1399,464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4,D
1401,464032,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
1402,459307,Male,Yes,62,Yes,Entertainment,0.0,Low,1.0,Cat_6,B
1403,462224,Female,Yes,63,No,Engineer,4.0,Average,8.0,Cat_4,D
1405,466322,Male,No,28,No,Doctor,0.0,Low,3.0,Cat_3,B
1409,459207,Female,Yes,62,,Doctor,0.0,Average,4.0,Cat_6,B
